TIME,USER_1_NUMBER_OF_TRX,USER_1_AMOUNT,USER_2_NUMBER_OF_TRX,USER_2_AMOUNT,USER_3_NUMBER_OF_TRX,USER_3_AMOUNT,USER_4_NUMBER_OF_TRX,USER_4_AMOUNT,USER_5_NUMBER_OF_TRX,USER_5_AMOUNT,MERCHANT_1_NUMBER_OF_TRX,MERCHANT_1_AMOUNT,MERCHANT_2_NUMBER_OF_TRX,MERCHANT_2_AMOUNT,MERCHANT_3_NUMBER_OF_TRX,MERCHANT_3_AMOUNT,MERCHANT_4_NUMBER_OF_TRX,MERCHANT_4_AMOUNT,MERCHANT_5_NUMBER_OF_TRX,MERCHANT_5_AMOUNT
2021-09-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,551724.75,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,417800.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 00:00:00,1.0,45661.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,727300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 01:00:00,3.0,43742.979999999996,1.0,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,69910086.0,28.0,404915.44,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 02:00:00,3.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,59587660.480000004,32.0,381500.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,53850927.0,17.0,247570.84,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0,68190289.52000001,18.0,195978.41999999998,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,66852064.0,13.0,134800.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,52044337.190000005,7.0,145761.38,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,44196433.0,2.0,44800.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,43460856.06,4.0,29800.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,47323777.0,2.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 10:00:00,0.0,0.0,1.0,166560.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,55129945.62,15.0,236900.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.0,67141122.83,34.0,463400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,55788008.66,42.0,501500.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,435800.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,347638.93,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,358600.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,328606.83,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 17:00:00,1.0,33352.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,455131.03,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,587000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 19:00:00,1.0,21871.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,483862.68,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,423700.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,392900.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,786400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,787300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 00:00:00,3.0,25353.300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,799517.6,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,89075626.27,51.0,599500.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,60597507.79,41.0,572800.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0,70211830.78999999,36.0,524200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,58310279.0,37.0,498000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,63244874.0,24.0,339200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,58331483.379999995,7.0,60400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,44041729.4,10.0,446114.44,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,49492918.28,3.0,68900.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,32558939.57,6.0,166523.77000000002,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,53324825.15,19.0,249800.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 11:00:00,0.0,0.0,2.0,10700.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.0,65165279.8,26.0,368700.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 12:00:00,0.0,0.0,1.0,4999.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,84488523.53999999,33.0,398700.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,913408.69,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,398284.33999999997,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 15:00:00,0.0,0.0,0.0,0.0,1.0,88270.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,510117.32,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,406700.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 17:00:00,2.0,94729.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,593151.54,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,497331.89,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 19:00:00,0.0,0.0,2.0,24900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,740600.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 20:00:00,2.0,94729.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,521700.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2237195.92,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1031000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1324700.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 00:00:00,0.0,0.0,1.0,16400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,910724.22,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.0,67492177.09,81.0,1018745.97,1.0,661112.0,0.0,0.0,0.0,0.0
2021-09-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26900.0,0.0,0.0,1130.0,60347299.68,76.0,842400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,59021008.8,54.0,662000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,58840775.33,46.0,743820.56,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0,78038544.94000001,29.0,358154.66,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,53651271.84,43.0,628100.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,60702159.019999996,42.0,704660.35,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,48702231.86,43.0,832674.64,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,37227593.55,19.0,231500.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,36604624.870000005,28.0,423978.08999999997,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.0,54673801.26,15.0,198469.16999999998,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 12:00:00,0.0,0.0,1.0,35674.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.0,90091031.0,21.0,211800.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 13:00:00,0.0,0.0,1.0,6900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,273300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 14:00:00,0.0,0.0,1.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,353119.97,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,192700.0,1.0,124950.0,0.0,0.0,0.0,0.0
2021-09-11 16:00:00,0.0,0.0,2.0,506448.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,372358.86,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,522400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,485616.73,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 19:00:00,1.0,57154.09,1.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,517200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 20:00:00,0.0,0.0,1.0,117000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,951550.5800000001,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 21:00:00,3.0,39370.66,2.0,509510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,584387.9299999999,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 22:00:00,8.0,15200.0,1.0,76594.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,780494.49,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11 23:00:00,1.0,27804.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,683234.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1298305.43,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.0,65594877.62,65.0,985300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,59706444.53,74.0,978358.28,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 03:00:00,0.0,0.0,1.0,19148.58,0.0,0.0,0.0,0.0,0.0,0.0,905.0,48394823.0,40.0,576700.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,81276311.00999999,58.0,843500.0,1.0,141312.0,0.0,0.0,0.0,0.0
2021-09-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.0,72462803.59,47.0,712900.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.0,77309958.57,25.0,430700.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 07:00:00,0.0,0.0,1.0,92850.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.0,61227899.980000004,46.0,838300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 08:00:00,0.0,0.0,1.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,55993862.24,34.0,649400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,48775750.870000005,36.0,525104.59,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,42699951.2,22.0,195000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.0,51088557.34,18.0,387297.24,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:00:00,0.0,0.0,4.0,7680.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.0,66254685.5,14.0,207600.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 13:00:00,0.0,0.0,5.0,84500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,267400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,151900.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 15:00:00,0.0,0.0,0.0,0.0,1.0,88270.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,380797.78,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 16:00:00,0.0,0.0,1.0,391600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,532312.39,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 17:00:00,0.0,0.0,1.0,9100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,475500.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 18:00:00,0.0,0.0,2.0,493420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,319300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 19:00:00,0.0,0.0,3.0,286200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,420842.82,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,381636.82,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 21:00:00,1.0,21818.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,493200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 22:00:00,2.0,153157.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2207750.42,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12 23:00:00,1.0,45414.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,823745.73,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,419000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 01:00:00,0.0,0.0,1.0,10900.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.0,69511603.86,37.0,738638.3200000001,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 02:00:00,1.0,19888.08,1.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,52928918.96,34.0,438780.26,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,42886040.55,34.0,359600.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,53783868.74,10.0,92000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.0,51240204.71,11.0,165400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,41766103.18,3.0,20100.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,34757995.0,7.0,154900.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,35891767.46,7.0,302837.43,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,27340669.42,7.0,139654.76,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,95694875.97999999,13.0,179100.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,63382113.91,31.0,530346.66,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.0,63704215.019999996,25.0,449109.97,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,292200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,390374.81,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 15:00:00,0.0,0.0,1.0,45900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,171300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,262843.9,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 17:00:00,0.0,0.0,1.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,440207.35,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,304300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 19:00:00,1.0,21239.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,372030.1,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,409200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,637988.9299999999,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,481000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,485276.73,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 00:00:00,1.0,29212.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,409300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0,65361869.379999995,31.0,311700.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 02:00:00,1.0,78931.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,49709000.22,31.0,461686.66000000003,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 03:00:00,4.0,41593.659999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,43121784.94,19.0,223200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,62851953.42,22.0,222600.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.0,66442442.2,14.0,186400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0,46375737.59,5.0,47800.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,59923307.62,6.0,103500.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,36808646.54,1.0,11400.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,35094895.06,3.0,107448.44,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,37588864.33,25.0,273746.82,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 11:00:00,0.0,0.0,1.0,9800.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.0,64098641.11,34.0,560100.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,76259748.0,49.0,667000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,391800.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,158300.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,152200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 16:00:00,1.0,55619.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,155500.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 17:00:00,1.0,28825.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,447551.65,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 18:00:00,7.0,42353.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,693640.46,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14 19:00:00,0.0,0.0,2.0,376011.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,332700.0,0.0,0.0,0.0,0.0,0.0,0.0
